race,annee,nb,nb_tot
Chien d'elan norvegien gris,2010,16,416
Chien d'elan norvegien gris,2011,16,416
Chien d'elan norvegien gris,2012,0,416
Chien d'elan norvegien gris,2013,17,416
Chien d'elan norvegien gris,2014,16,416
Chien d'elan norvegien gris,2015,16,416
Chien d'elan norvegien gris,2016,12,416
Chien d'elan norvegien gris,2017,30,416
Chien d'elan norvegien gris,2018,24,416
Chien d'elan norvegien gris,2019,32,416
Chien d'elan norvegien gris,2020,32,416
Chien d'elan norvegien gris,2021,42,416
Chien d'elan norvegien gris,2022,32,416
Chien d'elan norvegien gris,2023,40,416
Clumber spaniel,1970,0,402
Clumber spaniel,1975,1,402
Clumber spaniel,1980,7,402
Clumber spaniel,1985,2,402
Clumber spaniel,1990,0,402
Clumber spaniel,1995,19,402
Clumber spaniel,2000,36,402
Clumber spaniel,2005,5,402
Clumber spaniel,2006,11,402
Clumber spaniel,2007,0,402
Clumber spaniel,2008,13,402
Clumber spaniel,2009,4,402
Clumber spaniel,2010,19,402
Clumber spaniel,2011,26,402
Clumber spaniel,2012,13,402
Clumber spaniel,2013,27,402
Clumber spaniel,2014,28,402
Clumber spaniel,2015,11,402
Clumber spaniel,2016,28,402
Clumber spaniel,2017,30,402
Clumber spaniel,2018,17,402
Clumber spaniel,2019,19,402
Clumber spaniel,2020,11,402
Clumber spaniel,2021,35,402
Clumber spaniel,2022,10,402
Clumber spaniel,2023,30,402
Levrier espagnol,1970,0,388
Levrier espagnol,1975,11,388
Levrier espagnol,1980,37,388
Levrier espagnol,1985,18,388
Levrier espagnol,1990,26,388
Levrier espagnol,1995,18,388
Levrier espagnol,2000,3,388
Levrier espagnol,2005,16,388
Levrier espagnol,2006,25,388
Levrier espagnol,2007,18,388
Levrier espagnol,2008,10,388
Levrier espagnol,2009,51,388
Levrier espagnol,2010,7,388
Levrier espagnol,2011,3,388
Levrier espagnol,2012,19,388
Levrier espagnol,2013,26,388
Levrier espagnol,2014,12,388
Levrier espagnol,2015,28,388
Levrier espagnol,2016,0,388
Levrier espagnol,2017,9,388
Levrier espagnol,2018,12,388
Levrier espagnol,2019,1,388
Levrier espagnol,2020,3,388
Levrier espagnol,2021,23,388
Levrier espagnol,2022,2,388
Levrier espagnol,2023,10,388
Retriever a poil boucle,1970,0,377
Retriever a poil boucle,1975,0,377
Retriever a poil boucle,1980,0,377
Retriever a poil boucle,1985,0,377
Retriever a poil boucle,1990,1,377
Retriever a poil boucle,1995,254,377
Retriever a poil boucle,2000,1,377
Retriever a poil boucle,2005,5,377
Retriever a poil boucle,2006,9,377
Retriever a poil boucle,2007,13,377
Retriever a poil boucle,2008,16,377
Retriever a poil boucle,2009,0,377
Retriever a poil boucle,2010,0,377
Retriever a poil boucle,2011,3,377
Retriever a poil boucle,2012,8,377
Retriever a poil boucle,2013,4,377
Retriever a poil boucle,2014,5,377
Retriever a poil boucle,2015,7,377
Retriever a poil boucle,2016,12,377
Retriever a poil boucle,2017,0,377
Retriever a poil boucle,2018,3,377
Retriever a poil boucle,2019,3,377
Retriever a poil boucle,2020,16,377
Retriever a poil boucle,2021,14,377
Retriever a poil boucle,2022,0,377
Retriever a poil boucle,2023,3,377
Berger de bosnie-herzegovine et de croatie,1970,0,375
Berger de bosnie-herzegovine et de croatie,1975,0,375
Berger de bosnie-herzegovine et de croatie,1980,0,375
Berger de bosnie-herzegovine et de croatie,1985,0,375
Berger de bosnie-herzegovine et de croatie,1990,0,375
Berger de bosnie-herzegovine et de croatie,1995,0,375
Berger de bosnie-herzegovine et de croatie,2000,0,375
Berger de bosnie-herzegovine et de croatie,2005,0,375
Berger de bosnie-herzegovine et de croatie,2006,0,375
Berger de bosnie-herzegovine et de croatie,2007,0,375
Berger de bosnie-herzegovine et de croatie,2008,0,375
Berger de bosnie-herzegovine et de croatie,2009,0,375
Berger de bosnie-herzegovine et de croatie,2010,0,375
Berger de bosnie-herzegovine et de croatie,2011,4,375
Berger de bosnie-herzegovine et de croatie,2012,20,375
Berger de bosnie-herzegovine et de croatie,2013,37,375
Berger de bosnie-herzegovine et de croatie,2014,46,375
Berger de bosnie-herzegovine et de croatie,2015,0,375
Berger de bosnie-herzegovine et de croatie,2016,19,375
Berger de bosnie-herzegovine et de croatie,2017,55,375
Berger de bosnie-herzegovine et de croatie,2018,39,375
Berger de bosnie-herzegovine et de croatie,2019,54,375
Berger de bosnie-herzegovine et de croatie,2020,23,375
Berger de bosnie-herzegovine et de croatie,2021,17,375
Berger de bosnie-herzegovine et de croatie,2022,30,375
Berger de bosnie-herzegovine et de croatie,2023,31,375
Berger de la maremme et des abruzzes,1970,0,324
Berger de la maremme et des abruzzes,1975,0,324
Berger de la maremme et des abruzzes,1980,2,324
Berger de la maremme et des abruzzes,1985,0,324
Berger de la maremme et des abruzzes,1990,19,324
Berger de la maremme et des abruzzes,1995,17,324
Berger de la maremme et des abruzzes,2000,12,324
Berger de la maremme et des abruzzes,2005,0,324
Berger de la maremme et des abruzzes,2006,8,324
Berger de la maremme et des abruzzes,2007,1,324
Berger de la maremme et des abruzzes,2008,11,324
Berger de la maremme et des abruzzes,2009,14,324
Berger de la maremme et des abruzzes,2010,7,324
Berger de la maremme et des abruzzes,2011,9,324
Berger de la maremme et des abruzzes,2012,13,324
Berger de la maremme et des abruzzes,2013,14,324
Berger de la maremme et des abruzzes,2014,6,324
Berger de la maremme et des abruzzes,2015,3,324
Berger de la maremme et des abruzzes,2016,2,324
Berger de la maremme et des abruzzes,2017,17,324
Berger de la maremme et des abruzzes,2018,8,324
Berger de la maremme et des abruzzes,2019,23,324
Berger de la maremme et des abruzzes,2020,23,324
Berger de la maremme et des abruzzes,2021,31,324
Berger de la maremme et des abruzzes,2022,28,324
Berger de la maremme et des abruzzes,2023,56,324
Braque italien,1970,0,324
Braque italien,1975,0,324
Braque italien,1980,0,324
Braque italien,1985,0,324
Braque italien,1990,1,324
Braque italien,1995,6,324
Braque italien,2000,9,324
Braque italien,2005,9,324
Braque italien,2006,0,324
Braque italien,2007,8,324
Braque italien,2008,8,324
Braque italien,2009,18,324
Braque italien,2010,2,324
Braque italien,2011,30,324
Braque italien,2012,10,324
Braque italien,2013,20,324
Braque italien,2014,29,324
Braque italien,2015,5,324
Braque italien,2016,10,324
Braque italien,2017,19,324
Braque italien,2018,19,324
Braque italien,2019,15,324
Braque italien,2020,19,324
Braque italien,2021,24,324
Braque italien,2022,42,324
Braque italien,2023,21,324
Briquet de provence,1970,0,322
Briquet de provence,1975,0,322
Briquet de provence,1980,0,322
Briquet de provence,1985,0,322
Briquet de provence,1990,0,322
Briquet de provence,1995,0,322
Briquet de provence,2000,0,322
Briquet de provence,2005,0,322
Briquet de provence,2006,0,322
Briquet de provence,2007,0,322
Briquet de provence,2008,0,322
Briquet de provence,2009,2,322
Briquet de provence,2010,0,322
Briquet de provence,2011,3,322
Briquet de provence,2012,0,322
Briquet de provence,2013,0,322
Briquet de provence,2014,0,322
Briquet de provence,2015,12,322
Briquet de provence,2016,3,322
Briquet de provence,2017,41,322
Briquet de provence,2018,36,322
Briquet de provence,2019,37,322
Briquet de provence,2020,9,322
Briquet de provence,2021,43,322
Briquet de provence,2022,75,322
Briquet de provence,2023,61,322
Manchester terrier,1970,0,322
Manchester terrier,1975,4,322
Manchester terrier,1980,1,322
Manchester terrier,1985,0,322
Manchester terrier,1990,1,322
Manchester terrier,1995,23,322
Manchester terrier,2000,17,322
Manchester terrier,2005,12,322
Manchester terrier,2006,8,322
Manchester terrier,2007,6,322
Manchester terrier,2008,21,322
Manchester terrier,2009,21,322
Manchester terrier,2010,17,322
Manchester terrier,2011,15,322
Manchester terrier,2012,14,322
Manchester terrier,2013,10,322
Manchester terrier,2014,18,322
Manchester terrier,2015,16,322
Manchester terrier,2016,13,322
Manchester terrier,2017,28,322
Manchester terrier,2018,18,322
Manchester terrier,2019,15,322
Manchester terrier,2020,5,322
Manchester terrier,2021,16,322
Manchester terrier,2022,15,322
Manchester terrier,2023,8,322
Komondor,1970,0,317
Komondor,1975,0,317
Komondor,1980,4,317
Komondor,1985,68,317
Komondor,1990,34,317
Komondor,1995,23,317
Komondor,2000,11,317
Komondor,2005,15,317
Komondor,2006,4,317
Komondor,2007,27,317
Komondor,2008,11,317
Komondor,2009,6,317
Komondor,2010,1,317
Komondor,2011,0,317
Komondor,2012,5,317
Komondor,2013,17,317
Komondor,2014,9,317
Komondor,2015,9,317
Komondor,2016,7,317
Komondor,2017,11,317
Komondor,2018,23,317
Komondor,2019,5,317
Komondor,2020,7,317
Komondor,2021,6,317
Komondor,2022,2,317
Komondor,2023,12,317
Terrier tcheque,1970,0,293
Terrier tcheque,1975,0,293
Terrier tcheque,1980,0,293
Terrier tcheque,1985,0,293
Terrier tcheque,1990,13,293
Terrier tcheque,1995,36,293
Terrier tcheque,2000,17,293
Terrier tcheque,2005,13,293
Terrier tcheque,2006,7,293
Terrier tcheque,2007,34,293
Terrier tcheque,2008,26,293
Terrier tcheque,2009,16,293
Terrier tcheque,2010,18,293
Terrier tcheque,2011,12,293
Terrier tcheque,2012,24,293
Terrier tcheque,2013,14,293
Terrier tcheque,2014,7,293
Terrier tcheque,2015,2,293
Terrier tcheque,2016,6,293
Terrier tcheque,2017,4,293
Terrier tcheque,2018,19,293
Terrier tcheque,2019,3,293
Terrier tcheque,2020,9,293
Terrier tcheque,2021,4,293
Terrier tcheque,2022,3,293
Terrier tcheque,2023,6,293
Field spaniel,1970,0,288
Field spaniel,1975,0,288
Field spaniel,1980,0,288
Field spaniel,1985,2,288
Field spaniel,1990,12,288
Field spaniel,1995,8,288
Field spaniel,2000,2,288
Field spaniel,2005,10,288
Field spaniel,2006,0,288
Field spaniel,2007,9,288
Field spaniel,2008,10,288
Field spaniel,2009,7,288
Field spaniel,2010,3,288
Field spaniel,2011,16,288
Field spaniel,2012,7,288
Field spaniel,2013,27,288
Field spaniel,2014,14,288
Field spaniel,2015,25,288
Field spaniel,2016,33,288
Field spaniel,2017,7,288
Field spaniel,2018,17,288
Field spaniel,2019,8,288
Field spaniel,2020,8,288
Field spaniel,2021,18,288
Field spaniel,2022,18,288
Field spaniel,2023,27,288
Cao de gado transmontano,1970,0,284
Cao de gado transmontano,1975,0,284
Cao de gado transmontano,1980,0,284
Cao de gado transmontano,1985,0,284
Cao de gado transmontano,1990,0,284
Cao de gado transmontano,1995,0,284
Cao de gado transmontano,2000,0,284
Cao de gado transmontano,2005,0,284
Cao de gado transmontano,2006,0,284
Cao de gado transmontano,2007,0,284
Cao de gado transmontano,2008,0,284
Cao de gado transmontano,2009,0,284
Cao de gado transmontano,2010,0,284
Cao de gado transmontano,2011,0,284
Cao de gado transmontano,2012,0,284
Cao de gado transmontano,2013,0,284
Cao de gado transmontano,2014,0,284
Cao de gado transmontano,2015,0,284
Cao de gado transmontano,2016,0,284
Cao de gado transmontano,2017,0,284
Cao de gado transmontano,2018,5,284
Cao de gado transmontano,2019,34,284
Cao de gado transmontano,2020,30,284
Cao de gado transmontano,2021,37,284
Cao de gado transmontano,2022,125,284
Cao de gado transmontano,2023,53,284
Berger de la serra de aires,1970,0,276
Berger de la serra de aires,1975,0,276
Berger de la serra de aires,1980,0,276
Berger de la serra de aires,1985,0,276
Berger de la serra de aires,1990,0,276
Berger de la serra de aires,1995,0,276
Berger de la serra de aires,2000,6,276
Berger de la serra de aires,2005,6,276
Berger de la serra de aires,2006,23,276
Berger de la serra de aires,2007,14,276
Berger de la serra de aires,2008,9,276
Berger de la serra de aires,2009,18,276
Berger de la serra de aires,2010,22,276
Berger de la serra de aires,2011,14,276
Berger de la serra de aires,2012,23,276
Berger de la serra de aires,2013,10,276
Berger de la serra de aires,2014,9,276
Berger de la serra de aires,2015,30,276
Berger de la serra de aires,2016,11,276
Berger de la serra de aires,2017,21,276
Berger de la serra de aires,2018,22,276
Berger de la serra de aires,2019,15,276
Berger de la serra de aires,2020,5,276
Berger de la serra de aires,2021,11,276
Berger de la serra de aires,2022,7,276
Berger de la serra de aires,2023,0,276
Bouvier des ardennes,1970,0,276
Bouvier des ardennes,1975,0,276
Bouvier des ardennes,1980,0,276
Bouvier des ardennes,1985,0,276
Bouvier des ardennes,1990,0,276
Bouvier des ardennes,1995,0,276
Bouvier des ardennes,2000,25,276
Bouvier des ardennes,2005,6,276
Bouvier des ardennes,2006,7,276
Bouvier des ardennes,2007,19,276
Bouvier des ardennes,2008,4,276
Bouvier des ardennes,2009,22,276
Bouvier des ardennes,2010,12,276
Bouvier des ardennes,2011,10,276
Bouvier des ardennes,2012,14,276
Bouvier des ardennes,2013,4,276
Bouvier des ardennes,2014,13,276
Bouvier des ardennes,2015,7,276
Bouvier des ardennes,2016,14,276
Bouvier des ardennes,2017,16,276
Bouvier des ardennes,2018,7,276
Bouvier des ardennes,2019,25,276
Bouvier des ardennes,2020,5,276
Bouvier des ardennes,2021,25,276
Bouvier des ardennes,2022,22,276
Bouvier des ardennes,2023,19,276
Chien de montagne de l'atlas,1970,0,271
Chien de montagne de l'atlas,1975,0,271
Chien de montagne de l'atlas,1980,0,271
Chien de montagne de l'atlas,1985,0,271
Chien de montagne de l'atlas,1990,0,271
Chien de montagne de l'atlas,1995,19,271
Chien de montagne de l'atlas,2000,55,271
Chien de montagne de l'atlas,2005,49,271
Chien de montagne de l'atlas,2006,15,271
Chien de montagne de l'atlas,2007,48,271
Chien de montagne de l'atlas,2008,24,271
Chien de montagne de l'atlas,2009,15,271
Chien de montagne de l'atlas,2010,6,271
Chien de montagne de l'atlas,2011,10,271
Chien de montagne de l'atlas,2012,8,271
Chien de montagne de l'atlas,2013,5,271
Chien de montagne de l'atlas,2014,6,271
Chien de montagne de l'atlas,2015,4,271
Chien de montagne de l'atlas,2016,1,271
Chien de montagne de l'atlas,2017,6,271
Chien de montagne de l'atlas,2018,0,271
Chien de montagne de l'atlas,2019,0,271
Chien de montagne de l'atlas,2020,0,271
Chien de montagne de l'atlas,2021,0,271
Chien de montagne de l'atlas,2022,0,271
Chien de montagne de l'atlas,2023,0,271
Chien pluricolore a poil frise,1970,0,256
Chien pluricolore a poil frise,1975,0,256
Chien pluricolore a poil frise,1980,0,256
Chien pluricolore a poil frise,1985,0,256
Chien pluricolore a poil frise,1990,0,256
Chien pluricolore a poil frise,1995,0,256
Chien pluricolore a poil frise,2000,0,256
Chien pluricolore a poil frise,2005,0,256
Chien pluricolore a poil frise,2006,0,256
Chien pluricolore a poil frise,2007,0,256
Chien pluricolore a poil frise,2008,0,256
Chien pluricolore a poil frise,2009,0,256
Chien pluricolore a poil frise,2010,0,256
Chien pluricolore a poil frise,2011,0,256
Chien pluricolore a poil frise,2012,0,256
Chien pluricolore a poil frise,2013,0,256
Chien pluricolore a poil frise,2014,0,256
Chien pluricolore a poil frise,2015,0,256
Chien pluricolore a poil frise,2016,0,256
Chien pluricolore a poil frise,2017,0,256
Chien pluricolore a poil frise,2018,0,256
Chien pluricolore a poil frise,2019,0,256
Chien pluricolore a poil frise,2020,45,256
Chien pluricolore a poil frise,2021,81,256
Chien pluricolore a poil frise,2022,67,256
Chien pluricolore a poil frise,2023,63,256
Berger d'asie centrale,1970,0,251
Berger d'asie centrale,1975,0,251
Berger d'asie centrale,1980,0,251
Berger d'asie centrale,1985,0,251
Berger d'asie centrale,1990,0,251
Berger d'asie centrale,1995,1,251
Berger d'asie centrale,2000,0,251
Berger d'asie centrale,2005,14,251
Berger d'asie centrale,2006,6,251
Berger d'asie centrale,2007,8,251
Berger d'asie centrale,2008,8,251
Berger d'asie centrale,2009,6,251
Berger d'asie centrale,2010,0,251
Berger d'asie centrale,2011,2,251
Berger d'asie centrale,2012,2,251
Berger d'asie centrale,2013,1,251
Berger d'asie centrale,2014,5,251
Berger d'asie centrale,2015,1,251
Berger d'asie centrale,2016,13,251
Berger d'asie centrale,2017,24,251
Berger d'asie centrale,2018,14,251
Berger d'asie centrale,2019,13,251
Berger d'asie centrale,2020,27,251
Berger d'asie centrale,2021,18,251
Berger d'asie centrale,2022,45,251
Berger d'asie centrale,2023,43,251
Bichon bolonais,1970,0,245
Bichon bolonais,1975,0,245
Bichon bolonais,1980,0,245
Bichon bolonais,1985,0,245
Bichon bolonais,1990,48,245
Bichon bolonais,1995,26,245
Bichon bolonais,2000,19,245
Bichon bolonais,2005,7,245
Bichon bolonais,2006,10,245
Bichon bolonais,2007,4,245
Bichon bolonais,2008,5,245
Bichon bolonais,2009,18,245
Bichon bolonais,2010,10,245
Bichon bolonais,2011,6,245
Bichon bolonais,2012,10,245
Bichon bolonais,2013,15,245
Bichon bolonais,2014,7,245
Bichon bolonais,2015,4,245
Bichon bolonais,2016,13,245
Bichon bolonais,2017,4,245
Bichon bolonais,2018,8,245
Bichon bolonais,2019,8,245
Bichon bolonais,2020,0,245
Bichon bolonais,2021,6,245
Bichon bolonais,2022,10,245
Bichon bolonais,2023,7,245
Tosa,1970,0,235
Tosa,1975,0,235
Tosa,1980,0,235
Tosa,1985,0,235
Tosa,1990,0,235
Tosa,1995,0,235
Tosa,2000,23,235
Tosa,2005,4,235
Tosa,2006,29,235
Tosa,2007,31,235
Tosa,2008,11,235
Tosa,2009,16,235
Tosa,2010,14,235
Tosa,2011,2,235
Tosa,2012,11,235
Tosa,2013,6,235
Tosa,2014,10,235
Tosa,2015,14,235
Tosa,2016,13,235
Tosa,2017,10,235
Tosa,2018,2,235
Tosa,2019,3,235
Tosa,2020,23,235
Tosa,2021,7,235
Tosa,2022,0,235
Tosa,2023,6,235
Francais blanc et noir,1970,0,229
Francais blanc et noir,1975,0,229
Francais blanc et noir,1980,12,229
Francais blanc et noir,1985,12,229
Francais blanc et noir,1990,4,229
Francais blanc et noir,1995,59,229
Francais blanc et noir,2000,8,229
Francais blanc et noir,2005,0,229
Francais blanc et noir,2006,0,229
Francais blanc et noir,2007,0,229
Francais blanc et noir,2008,39,229
Francais blanc et noir,2009,30,229
Francais blanc et noir,2010,15,229
Francais blanc et noir,2011,20,229
Francais blanc et noir,2012,6,229
Francais blanc et noir,2013,2,229
Francais blanc et noir,2014,2,229
Francais blanc et noir,2015,0,229
Francais blanc et noir,2016,0,229
Francais blanc et noir,2017,20,229
Francais blanc et noir,2018,0,229
Francais blanc et noir,2019,0,229
Francais blanc et noir,2020,0,229
Francais blanc et noir,2021,0,229
Francais blanc et noir,2022,0,229
Francais blanc et noir,2023,0,229
Shikoku,1970,0,224
Shikoku,1975,0,224
Shikoku,1980,0,224
Shikoku,1985,0,224
Shikoku,1990,0,224
Shikoku,1995,0,224
Shikoku,2000,0,224
Shikoku,2005,0,224
Shikoku,2006,0,224
Shikoku,2007,0,224
Shikoku,2008,0,224
Shikoku,2009,7,224
Shikoku,2010,5,224
Shikoku,2011,8,224
Shikoku,2012,5,224
Shikoku,2013,7,224
Shikoku,2014,9,224
Shikoku,2015,8,224
Shikoku,2016,7,224
Shikoku,2017,11,224
Shikoku,2018,7,224
Shikoku,2019,9,224
Shikoku,2020,11,224
Shikoku,2021,39,224
Shikoku,2022,49,224
Shikoku,2023,42,224
Mudi,1970,0,223
Mudi,1975,0,223
Mudi,1980,0,223
Mudi,1985,0,223
Mudi,1990,0,223
Mudi,1995,1,223
Mudi,2000,9,223
Mudi,2005,0,223
Mudi,2006,3,223
Mudi,2007,1,223
Mudi,2008,0,223
Mudi,2009,0,223
Mudi,2010,0,223
Mudi,2011,3,223
Mudi,2012,4,223
Mudi,2013,7,223
Mudi,2014,15,223
Mudi,2015,6,223
Mudi,2016,10,223
Mudi,2017,25,223
Mudi,2018,32,223
Mudi,2019,24,223
Mudi,2020,28,223
Mudi,2021,25,223
Mudi,2022,10,223
Mudi,2023,20,223
Terrier d'agrement anglais noir et feu,1970,6,223
Terrier d'agrement anglais noir et feu,1975,0,223
Terrier d'agrement anglais noir et feu,1980,0,223
Terrier d'agrement anglais noir et feu,1985,10,223
Terrier d'agrement anglais noir et feu,1990,1,223
Terrier d'agrement anglais noir et feu,1995,3,223
Terrier d'agrement anglais noir et feu,2000,3,223
Terrier d'agrement anglais noir et feu,2005,0,223
Terrier d'agrement anglais noir et feu,2006,0,223
Terrier d'agrement anglais noir et feu,2007,0,223
Terrier d'agrement anglais noir et feu,2008,4,223
Terrier d'agrement anglais noir et feu,2009,8,223
Terrier d'agrement anglais noir et feu,2010,0,223
Terrier d'agrement anglais noir et feu,2011,2,223
Terrier d'agrement anglais noir et feu,2012,10,223
Terrier d'agrement anglais noir et feu,2013,3,223
Terrier d'agrement anglais noir et feu,2014,14,223
Terrier d'agrement anglais noir et feu,2015,4,223
Terrier d'agrement anglais noir et feu,2016,21,223
Terrier d'agrement anglais noir et feu,2017,20,223
Terrier d'agrement anglais noir et feu,2018,22,223
Terrier d'agrement anglais noir et feu,2019,8,223
Terrier d'agrement anglais noir et feu,2020,25,223
Terrier d'agrement anglais noir et feu,2021,18,223
Terrier d'agrement anglais noir et feu,2022,32,223
Terrier d'agrement anglais noir et feu,2023,9,223
Billy,1970,0,219
Billy,1975,1,219
Billy,1980,9,219
Billy,1985,0,219
Billy,1990,6,219
Billy,1995,31,219
Billy,2000,42,219
Billy,2005,0,219
Billy,2006,4,219
Billy,2007,2,219
Billy,2008,1,219
Billy,2009,15,219
Billy,2010,8,219
Billy,2011,7,219
Billy,2012,9,219
Billy,2013,30,219
Billy,2014,25,219
Billy,2015,1,219
Billy,2016,0,219
Billy,2017,4,219
Billy,2018,0,219
Billy,2019,2,219
Billy,2020,4,219
Billy,2021,0,219
Billy,2022,13,219
Billy,2023,5,219
Puli,1970,7,202
Puli,1975,6,202
Puli,1980,16,202
Puli,1985,24,202
Puli,1990,33,202
Puli,1995,22,202
Puli,2000,19,202
Puli,2005,0,202
Puli,2006,0,202
Puli,2007,10,202
Puli,2008,1,202
Puli,2009,2,202
Puli,2010,6,202
Puli,2011,1,202
Puli,2012,3,202
Puli,2013,1,202
Puli,2014,8,202
Puli,2015,7,202
Puli,2016,0,202
Puli,2017,4,202
Puli,2018,1,202
Puli,2019,5,202
Puli,2020,0,202
Puli,2021,16,202
Puli,2022,7,202
Puli,2023,3,202
Esquimau du canada,1970,19,184
Esquimau du canada,1975,6,184
Esquimau du canada,1980,14,184
Esquimau du canada,1985,22,184
Esquimau du canada,1990,34,184
Esquimau du canada,1995,14,184
Esquimau du canada,2000,54,184
Esquimau du canada,2005,0,184
Esquimau du canada,2006,0,184
Esquimau du canada,2007,0,184
Esquimau du canada,2008,0,184
Esquimau du canada,2009,0,184
Esquimau du canada,2010,0,184
Esquimau du canada,2011,0,184
Esquimau du canada,2012,0,184
Esquimau du canada,2013,0,184
Esquimau du canada,2014,0,184
Esquimau du canada,2015,0,184
Esquimau du canada,2016,0,184
Esquimau du canada,2017,0,184
Esquimau du canada,2018,7,184
Esquimau du canada,2019,1,184
Esquimau du canada,2020,7,184
Esquimau du canada,2021,6,184
Esquimau du canada,2022,0,184
Esquimau du canada,2023,0,184
Dandie dinmont terrier,1970,0,182
Dandie dinmont terrier,1975,1,182
Dandie dinmont terrier,1980,6,182
Dandie dinmont terrier,1985,4,182
Dandie dinmont terrier,1990,17,182
Dandie dinmont terrier,1995,15,182
Dandie dinmont terrier,2000,18,182
Dandie dinmont terrier,2005,3,182
Dandie dinmont terrier,2006,10,182
Dandie dinmont terrier,2007,6,182
Dandie dinmont terrier,2008,1,182
Dandie dinmont terrier,2009,1,182
Dandie dinmont terrier,2010,8,182
Dandie dinmont terrier,2011,2,182
Dandie dinmont terrier,2012,3,182
Dandie dinmont terrier,2013,1,182
Dandie dinmont terrier,2014,8,182
Dandie dinmont terrier,2015,1,182
Dandie dinmont terrier,2016,10,182
Dandie dinmont terrier,2017,8,182
Dandie dinmont terrier,2018,6,182
Dandie dinmont terrier,2019,8,182
Dandie dinmont terrier,2020,15,182
Dandie dinmont terrier,2021,13,182
Dandie dinmont terrier,2022,9,182
Dandie dinmont terrier,2023,8,182
Retriever de la baie de chesapeake,1970,0,180
Retriever de la baie de chesapeake,1975,0,180
Retriever de la baie de chesapeake,1980,0,180
Retriever de la baie de chesapeake,1985,3,180
Retriever de la baie de chesapeake,1990,1,180
Retriever de la baie de chesapeake,1995,25,180
Retriever de la baie de chesapeake,2000,4,180
Retriever de la baie de chesapeake,2005,11,180
Retriever de la baie de chesapeake,2006,8,180
Retriever de la baie de chesapeake,2007,13,180
Retriever de la baie de chesapeake,2008,6,180
Retriever de la baie de chesapeake,2009,9,180
Retriever de la baie de chesapeake,2010,10,180
Retriever de la baie de chesapeake,2011,2,180
Retriever de la baie de chesapeake,2012,13,180
Retriever de la baie de chesapeake,2013,0,180
Retriever de la baie de chesapeake,2014,6,180
Retriever de la baie de chesapeake,2015,5,180
Retriever de la baie de chesapeake,2016,0,180
Retriever de la baie de chesapeake,2017,12,180
Retriever de la baie de chesapeake,2018,1,180
Retriever de la baie de chesapeake,2019,11,180
Retriever de la baie de chesapeake,2020,11,180
Retriever de la baie de chesapeake,2021,1,180
Retriever de la baie de chesapeake,2022,23,180
Retriever de la baie de chesapeake,2023,5,180
Spinone,1970,0,178
Spinone,1975,0,178
Spinone,1980,0,178
Spinone,1985,6,178
Spinone,1990,2,178
Spinone,1995,1,178
Spinone,2000,8,178
Spinone,2005,10,178
Spinone,2006,13,178
Spinone,2007,1,178
Spinone,2008,7,178
Spinone,2009,9,178
Spinone,2010,4,178
Spinone,2011,6,178
Spinone,2012,12,178
Spinone,2013,8,178
Spinone,2014,9,178
Spinone,2015,16,178
Spinone,2016,7,178
Spinone,2017,1,178
Spinone,2018,20,178
Spinone,2019,0,178
Spinone,2020,0,178
Spinone,2021,13,178
Spinone,2022,15,178
Spinone,2023,10,178
Grand anglo francais blanc et noir,1970,0,177
Grand anglo francais blanc et noir,1975,0,177
Grand anglo francais blanc et noir,1980,1,177
Grand anglo francais blanc et noir,1985,8,177
Grand anglo francais blanc et noir,1990,15,177
Grand anglo francais blanc et noir,1995,6,177
Grand anglo francais blanc et noir,2000,1,177
Grand anglo francais blanc et noir,2005,0,177
Grand anglo francais blanc et noir,2006,0,177
Grand anglo francais blanc et noir,2007,0,177
Grand anglo francais blanc et noir,2008,0,177
Grand anglo francais blanc et noir,2009,26,177
Grand anglo francais blanc et noir,2010,19,177
Grand anglo francais blanc et noir,2011,11,177
Grand anglo francais blanc et noir,2012,10,177
Grand anglo francais blanc et noir,2013,0,177
Grand anglo francais blanc et noir,2014,1,177
Grand anglo francais blanc et noir,2015,0,177
Grand anglo francais blanc et noir,2016,0,177
Grand anglo francais blanc et noir,2017,0,177
Grand anglo francais blanc et noir,2018,0,177
Grand anglo francais blanc et noir,2019,0,177
Grand anglo francais blanc et noir,2020,0,177
Grand anglo francais blanc et noir,2021,67,177
Grand anglo francais blanc et noir,2022,12,177
Grand anglo francais blanc et noir,2023,0,177
Sealyham terrier,1970,0,166
Sealyham terrier,1975,6,166
Sealyham terrier,1980,2,166
Sealyham terrier,1985,1,166
Sealyham terrier,1990,14,166
Sealyham terrier,1995,13,166
Sealyham terrier,2000,13,166
Sealyham terrier,2005,26,166
Sealyham terrier,2006,13,166
Sealyham terrier,2007,8,166
Sealyham terrier,2008,13,166
Sealyham terrier,2009,7,166
Sealyham terrier,2010,9,166
Sealyham terrier,2011,0,166
Sealyham terrier,2012,6,166
Sealyham terrier,2013,1,166
Sealyham terrier,2014,0,166
Sealyham terrier,2015,2,166
Sealyham terrier,2016,2,166
Sealyham terrier,2017,3,166
Sealyham terrier,2018,7,166
Sealyham terrier,2019,8,166
Sealyham terrier,2020,0,166
Sealyham terrier,2021,0,166
Sealyham terrier,2022,5,166
Sealyham terrier,2023,7,166
Berger de boheme,1970,0,165
Berger de boheme,1975,0,165
Berger de boheme,1980,0,165
Berger de boheme,1985,0,165
Berger de boheme,1990,0,165
Berger de boheme,1995,0,165
